"psu","stratum","prov","n_households","mean_income","prob_selection","certainty","empirical_prob"
59914955000,"55112",5,8,5002685.125,0.0382043935052531,FALSE,0.032
59915199000,"55105",5,6,3346437.5,0.0286532951289398,FALSE,0.015
59915214000,"55112",5,8,12497.5,0.0382043935052531,FALSE,0.041
59915228000,"55111",5,7,2395.71428571429,0.0334288443170965,FALSE,0.037
59915247000,"55111",5,8,6324.625,0.0382043935052531,FALSE,0.036
59915267000,"55102",5,7,1437098.42857143,0.0334288443170965,FALSE,0.039
59915284000,"55102",5,6,4315,0.0286532951289398,FALSE,0.027
59915339000,"55111",5,9,1114618.44444444,0.0429799426934097,FALSE,0.039
59915354000,"55104",5,7,8140,0.0334288443170965,FALSE,0.027
59915396000,"55105",5,4,14367.5,0.0191021967526266,FALSE,0.022
59915427000,"55201",5,12,16267.6666666667,0.0573065902578797,FALSE,0.055
59915455000,"55201",5,6,7616.66666666667,0.0286532951289398,FALSE,0.036
59915465000,"55105",5,7,1474349.57142857,0.0334288443170965,FALSE,0.041
59915514000,"55112",5,8,1282038.375,0.0382043935052531,FALSE,0.044
59915525000,"55109",5,9,17844.8888888889,0.0429799426934097,FALSE,0.037
59915531000,"55104",5,7,7575.71428571429,0.0334288443170965,FALSE,0.034
59915544000,"55112",5,9,1131691,0.0429799426934097,FALSE,0.044
59915601000,"55108",5,6,13733.8333333333,0.0286532951289398,FALSE,0.022
59920642000,"55103",5,3,6111.66666666667,0.0143266475644699,FALSE,0.009
66010003000,"60204",6,11,7338.09090909091,0.052531041069723,FALSE,0.038
66010009000,"60208",6,6,2654.5,0.0286532951289398,FALSE,0.028
66010039000,"60208",6,3,8541.66666666667,0.0143266475644699,FALSE,0.012
66010071000,"60201",6,6,3564.5,0.0286532951289398,FALSE,0.036
66010131000,"60204",6,9,14561.5555555556,0.0429799426934097,FALSE,0.043
66010137000,"60208",6,5,6528,0.0238777459407832,FALSE,0.028
66010198000,"60206",6,6,5451.66666666667,0.0286532951289398,FALSE,0.02
66010229000,"60204",6,6,5308.83333333333,0.0286532951289398,FALSE,0.021
66010379000,"60208",6,4,4022.5,0.0191021967526266,FALSE,0.013
66010410000,"60202",6,7,2721.42857142857,0.0334288443170965,FALSE,0.031
66110055000,"60203",6,5,2003525.8,0.0238777459407832,FALSE,0.019
66110060006,"60101",6,21,2403.95238095238,0.100286532951289,FALSE,0.094
66110070000,"60401",6,4,23371.75,0.0191021967526266,FALSE,0.019
66110094000,"60402",6,5,10935.4,0.0238777459407832,FALSE,0.033
66110145000,"60301",6,1,28541,0.00477554918815664,FALSE,0.005
66110158000,"60105",6,3,17414.6666666667,0.0143266475644699,FALSE,0.019
66110159000,"60402",6,4,5310,0.0191021967526266,FALSE,0.019
66110200000,"60402",6,7,4291944.85714286,0.0334288443170965,FALSE,0.037
66110229000,"60402",6,4,8525,0.0191021967526266,FALSE,0.019
66110283000,"60203",6,6,1929.83333333333,0.0286532951289398,FALSE,0.021
66110324000,"60203",6,6,3870.5,0.0286532951289398,FALSE,0.036
66110333000,"60108",6,9,20267.4444444444,0.0429799426934097,FALSE,0.047
66110349000,"60203",6,2,18472.5,0.00955109837631328,FALSE,0.01
66110362000,"60203",6,7,8539,0.0334288443170965,FALSE,0.046
66110380000,"60203",6,6,5935,0.0286532951289398,FALSE,0.026
66110394000,"60108",6,4,14235,0.0191021967526266,FALSE,0.015
66110397000,"60101",6,5,6350,0.0238777459407832,FALSE,0.022
66110431000,"60106",6,3,5390.66666666667,0.0143266475644699,FALSE,0.017
66110438000,"60201",6,6,8793.33333333333,0.0286532951289398,FALSE,0.032
66110476000,"60204",6,1,4960,0.00477554918815664,FALSE,0.005
66110504000,"60203",6,5,12637.2,0.0238777459407832,FALSE,0.021
66110526000,"60203",6,3,6860,0.0143266475644699,FALSE,0.015
66110547000,"60203",6,7,6562.42857142857,0.0334288443170965,FALSE,0.033
66110550000,"60203",6,7,4881.85714285714,0.0334288443170965,FALSE,0.033
66110610000,"60103",6,5,5852,0.0238777459407832,FALSE,0.023
66110636000,"60204",6,8,4385.25,0.0382043935052531,FALSE,0.038
66110647000,"60108",6,6,4984.16666666667,0.0286532951289398,FALSE,0.029
66110677000,"60106",6,8,5751.5,0.0382043935052531,FALSE,0.046
66110715000,"60103",6,5,4550,0.0238777459407832,FALSE,0.022
66110785000,"60301",6,1,19732,0.00477554918815664,FALSE,0.006
66110804000,"60201",6,7,3181.14285714286,0.0334288443170965,FALSE,0.034
66110826000,"60204",6,6,10441.6666666667,0.0286532951289398,FALSE,0.027
66110864000,"60204",6,8,7560.875,0.0382043935052531,FALSE,0.044
66110872000,"60208",6,3,3376.66666666667,0.0143266475644699,FALSE,0.014
66110896000,"60208",6,4,1052.5,0.0191021967526266,FALSE,0.014
66110916000,"60301",6,1,5800,0.00477554918815664,FALSE,0.009
66120002000,"60301",6,5,11552,0.0238777459407832,FALSE,0.033
66210021000,"60101",6,9,4679.88888888889,0.0429799426934097,FALSE,0.045
66210141000,"60208",6,5,3820,0.0238777459407832,FALSE,0.023
66210275000,"60105",6,3,10461,0.0143266475644699,FALSE,0.013
66210292000,"60402",6,6,16486.6666666667,0.0286532951289398,FALSE,0.025
66210476000,"60401",6,6,34129.6666666667,0.0286532951289398,FALSE,0.018
66210479000,"60402",6,3,8283.33333333333,0.0143266475644699,FALSE,0.013
66210482000,"60402",6,4,6312.5,0.0191021967526266,FALSE,0.022
66210496000,"60108",6,8,4270,0.0382043935052531,FALSE,0.044
66210510000,"60106",6,7,6081.42857142857,0.0334288443170965,FALSE,0.039
66210515000,"60401",6,6,41628.1666666667,0.0286532951289398,FALSE,0.036
66210546000,"60101",6,7,3884.28571428571,0.0334288443170965,FALSE,0.043
66210606000,"60401",6,7,3528.57142857143,0.0334288443170965,FALSE,0.037
66210615000,"60401",6,8,15787.375,0.0382043935052531,FALSE,0.034
66210628000,"60401",6,11,8940.18181818182,0.052531041069723,FALSE,0.058
66210651000,"60402",6,6,4341.66666666667,0.0286532951289398,FALSE,0.022
66210652000,"60402",6,3,14300,0.0143266475644699,FALSE,0.009
66210664000,"60401",6,6,8103.33333333333,0.0286532951289398,FALSE,0.035
66210701000,"60402",6,5,4014,0.0238777459407832,FALSE,0.017
66210726000,"60402",6,5,6556,0.0238777459407832,FALSE,0.024
66210750000,"60108",6,3,15436.6666666667,0.0143266475644699,FALSE,0.009
66210765000,"60402",6,5,9563.6,0.0238777459407832,FALSE,0.028
66210774000,"60108",6,3,4063.33333333333,0.0143266475644699,FALSE,0.014
66210792000,"60401",6,5,6070,0.0238777459407832,FALSE,0.026
66210821000,"60402",6,4,7952.5,0.0191021967526266,FALSE,0.017
66210859000,"60206",6,7,7534.28571428571,0.0334288443170965,FALSE,0.029
66210874000,"60402",6,8,9862.75,0.0382043935052531,FALSE,0.035
66210879000,"60402",6,5,7714,0.0238777459407832,FALSE,0.028
66210890000,"60402",6,6,11308.3333333333,0.0286532951289398,FALSE,0.025
66210900000,"60402",6,9,10367.7777777778,0.0429799426934097,FALSE,0.041
66210907000,"60401",6,5,16322,0.0238777459407832,FALSE,0.021
66210909000,"60402",6,5,4732,0.0238777459407832,FALSE,0.028
66210914000,"60401",6,5,10785.6,0.0238777459407832,FALSE,0.025
66210919000,"60203",6,5,11798,0.0238777459407832,FALSE,0.008
66210933000,"60401",6,8,11642.5,0.0382043935052531,FALSE,0.039
66211016000,"60108",6,3,2913.33333333333,0.0143266475644699,FALSE,0.011
66211028000,"60107",6,7,15800.8571428571,0.0334288443170965,FALSE,0.036
66211032000,"60107",6,7,8171.42857142857,0.0334288443170965,FALSE,0.032
66211059000,"60107",6,7,4468.57142857143,0.0334288443170965,FALSE,0.031
66220495000,"60101",6,2,7540,0.00955109837631328,FALSE,0.008
66310067000,"60102",6,4,3312.5,0.0191021967526266,FALSE,0.019
66310072000,"60301",6,2,4620,0.00955109837631328,FALSE,0.01
66410005000,"60401",6,10,4194,0.0477554918815664,FALSE,0.042
66410066000,"60106",6,2,8410,0.00955109837631328,FALSE,0.011
66410082000,"60201",6,12,7844.16666666667,0.0573065902578797,FALSE,0.053
66410097000,"60208",6,4,14657.5,0.0191021967526266,FALSE,0.016
66410100000,"60204",6,8,1675,0.0382043935052531,FALSE,0.045
66410165000,"60206",6,8,4453.75,0.0382043935052531,FALSE,0.041
66410180000,"60401",6,8,2573.75,0.0382043935052531,FALSE,0.04
66410185000,"60204",6,9,15847.7777777778,0.0429799426934097,FALSE,0.046
66410203000,"60104",6,3,25163.3333333333,0.0143266475644699,FALSE,0.009
66410212000,"60208",6,7,1874.28571428571,0.0334288443170965,FALSE,0.03
66410223000,"60208",6,8,9567.5,0.0382043935052531,FALSE,0.04
66410230000,"60401",6,7,1431578.42857143,0.0334288443170965,FALSE,0.035
66410236000,"60401",6,8,8015.25,0.0382043935052531,FALSE,0.033
66410277000,"60401",6,5,7852,0.0238777459407832,FALSE,0.026
66410353000,"60401",6,6,14199.8333333333,0.0286532951289398,FALSE,0.024
66410376000,"60401",6,9,8536.66666666667,0.0429799426934097,FALSE,0.045
66410401000,"60401",6,8,6761.125,0.0382043935052531,FALSE,0.026
66410410000,"60401",6,8,7922.375,0.0382043935052531,FALSE,0.044
66410416000,"60401",6,5,22020,0.0238777459407832,FALSE,0.023
66410575000,"60207",6,6,3336.66666666667,0.0286532951289398,FALSE,0.029
66510009000,"60202",6,5,1784,0.0238777459407832,FALSE,0.025
66510131000,"60202",6,7,2225.71428571429,0.0334288443170965,FALSE,0.038
66610011000,"60106",6,7,8667.42857142857,0.0334288443170965,FALSE,0.038
66610067000,"60301",6,3,3334553,0.0143266475644699,FALSE,0.017
66610105000,"60107",6,7,7237.14285714286,0.0334288443170965,FALSE,0.035
66610240000,"60202",6,6,6951.66666666667,0.0286532951289398,FALSE,0.033
66610249000,"60202",6,8,2773.75,0.0382043935052531,FALSE,0.046
66710031000,"60202",6,6,2575,0.0286532951289398,FALSE,0.037
66710043000,"60301",6,7,23858.5714285714,0.0334288443170965,FALSE,0.025
66710054000,"60207",6,11,18960.9090909091,0.052531041069723,FALSE,0.057
66710087000,"60201",6,10,1006420.9,0.0477554918815664,FALSE,0.043
66710153000,"60207",6,7,1947.14285714286,0.0334288443170965,FALSE,0.045
66710181000,"60204",6,5,2008257.8,0.0238777459407832,FALSE,0.018
66710194000,"60204",6,9,10312.2222222222,0.0429799426934097,FALSE,0.054
66710216000,"60204",6,6,6133.33333333333,0.0286532951289398,FALSE,0.026
66710273000,"60202",6,6,3734.5,0.0286532951289398,FALSE,0.023
66710357000,"60201",6,6,7780,0.0286532951289398,FALSE,0.038
66710406000,"60104",6,2,3495,0.00955109837631328,FALSE,0.008
66710425000,"60205",6,4,2842.5,0.0191021967526266,FALSE,0.016
66710436000,"60206",6,4,4031.75,0.0191021967526266,FALSE,0.019
66710440000,"60104",6,3,3367333,0.0143266475644699,FALSE,0.015
66710475000,"60206",6,4,2504639,0.0191021967526266,FALSE,0.016
66710481000,"60106",6,3,12336.6666666667,0.0143266475644699,FALSE,0.018
66710482000,"60106",6,4,53025,0.0191021967526266,FALSE,0.015
66710484000,"60104",6,1,27000,0.00477554918815664,FALSE,0.002
66710504000,"60104",6,5,2072935.8,0.0238777459407832,FALSE,0.03
66710566000,"60206",6,5,5902,0.0238777459407832,FALSE,0.025
66810027000,"60108",6,5,3591.2,0.0238777459407832,FALSE,0.025
66810081000,"60301",6,2,2250,0.00955109837631328,FALSE,0.005
66810088000,"60202",6,7,2328.57142857143,0.0334288443170965,FALSE,0.029
66810091000,"60205",6,8,2770,0.0382043935052531,FALSE,0.02
66810183000,"60102",6,5,4860,0.0238777459407832,FALSE,0.019
66810254000,"60205",6,7,4648.57142857143,0.0334288443170965,FALSE,0.03
66910018000,"60301",6,4,5000924.5,0.0191021967526266,FALSE,0.016
66910040000,"60106",6,6,6384.16666666667,0.0286532951289398,FALSE,0.03
66910080000,"60207",6,8,4971.25,0.0382043935052531,FALSE,0.05
66910176000,"60104",6,3,10000,0.0143266475644699,FALSE,0.017
66910183000,"60207",6,7,5101.57142857143,0.0334288443170965,FALSE,0.038
66910227000,"60208",6,4,7695,0.0191021967526266,FALSE,0.021
66910238000,"60208",6,4,7827.5,0.0191021967526266,FALSE,0.014
66910241000,"60202",6,9,1834.44444444444,0.0429799426934097,FALSE,0.045
66910294000,"60202",6,8,2861.25,0.0382043935052531,FALSE,0.037
66910306000,"60207",6,2,2480,0.00955109837631328,FALSE,0.006
67010044000,"60104",6,5,16152,0.0238777459407832,FALSE,0.029
67010046000,"60105",6,5,18796,0.0238777459407832,FALSE,0.025
67010050000,"60105",6,2,31524,0.00955109837631328,FALSE,0.013
67010088000,"60106",6,7,9247.14285714286,0.0334288443170965,FALSE,0.025
67010103000,"60106",6,9,7905.55555555556,0.0429799426934097,FALSE,0.031
67110001000,"60301",6,3,2783.33333333333,0.0143266475644699,FALSE,0.018
67110021000,"60103",6,6,9608.66666666667,0.0286532951289398,FALSE,0.023
67110023000,"60102",6,5,5012,0.0238777459407832,FALSE,0.02
67110029000,"60106",6,4,8187.5,0.0191021967526266,FALSE,0.018
67110061000,"60107",6,8,2788.75,0.0382043935052531,FALSE,0.038
67110063000,"60107",6,4,3190,0.0191021967526266,FALSE,0.024
67210079000,"60201",6,8,3410,0.0382043935052531,FALSE,0.034
67210085000,"60207",6,3,3106.66666666667,0.0143266475644699,FALSE,0.021
67210093000,"60205",6,8,5265,0.0382043935052531,FALSE,0.041
67210136000,"60207",6,5,5322,0.0238777459407832,FALSE,0.018
67210148000,"60201",6,9,4696.88888888889,0.0429799426934097,FALSE,0.053
67210151000,"60202",6,4,3049.25,0.0191021967526266,FALSE,0.01
67210167000,"60301",6,6,2698.33333333333,0.0286532951289398,FALSE,0.027
67210227000,"60207",6,7,2034.28571428571,0.0334288443170965,FALSE,0.033
67210228000,"60202",6,10,4755,0.0477554918815664,FALSE,0.047
67210256000,"60202",6,9,3138.88888888889,0.0429799426934097,FALSE,0.056
67210260000,"60207",6,6,6341.16666666667,0.0286532951289398,FALSE,0.034
67210288000,"60202",6,5,4216,0.0238777459407832,FALSE,0.023
67210303000,"60206",6,6,5649.16666666667,0.0286532951289398,FALSE,0.033
67210348000,"60203",6,5,21455.4,0.0238777459407832,FALSE,0.017
67210379000,"60202",6,10,3894.6,0.0477554918815664,FALSE,0.05
67310082000,"60107",6,7,12136.7142857143,0.0334288443170965,FALSE,0.035
67310090000,"60102",6,3,1683.33333333333,0.0143266475644699,FALSE,0.014
67410005000,"60301",6,5,5044,0.0238777459407832,FALSE,0.02
67410007000,"60301",6,5,19081.4,0.0238777459407832,FALSE,0.021
67410120000,"60301",6,4,69072.5,0.0191021967526266,FALSE,0.025
67410133000,"60207",6,10,1005786.9,0.0477554918815664,FALSE,0.044
67410149000,"60206",6,3,2096.66666666667,0.0143266475644699,FALSE,0.017
67410184000,"60207",6,13,5420.76923076923,0.0620821394460363,FALSE,0.066
67510034000,"60102",6,4,4015,0.0191021967526266,FALSE,0.021
67610049000,"60108",6,6,9465,0.0286532951289398,FALSE,0.028
67610086000,"60103",6,6,6278.33333333333,0.0286532951289398,FALSE,0.021
67610098000,"60108",6,7,5422.85714285714,0.0334288443170965,FALSE,0.034
67610112000,"60107",6,5,1986,0.0238777459407832,FALSE,0.031
67610115000,"60107",6,7,5947.14285714286,0.0334288443170965,FALSE,0.039
67610128000,"60105",6,5,57800,0.0238777459407832,FALSE,0.024
67610156000,"60107",6,6,3384.5,0.0286532951289398,FALSE,0.034
67610164000,"60105",6,5,54802,0.0238777459407832,FALSE,0.025
67610167000,"60105",6,7,39827.1428571429,0.0334288443170965,FALSE,0.024
67610264000,"60105",6,1,6958,0.00477554918815664,FALSE,0.003
67610290000,"60105",6,4,62743.75,0.0191021967526266,FALSE,0.02
67610299000,"60106",6,1,20000,0.00477554918815664,FALSE,0.004
67610320000,"60103",6,4,13660,0.0191021967526266,FALSE,0.017
67610345000,"60105",6,2,2860,0.00955109837631328,FALSE,0.008
67610373000,"60301",6,3,5120,0.0143266475644699,FALSE,0.017
67710024000,"60301",6,3,5503.33333333333,0.0143266475644699,FALSE,0.013
67710064000,"60103",6,5,4214,0.0238777459407832,FALSE,0.024
67710096000,"60105",6,6,1678470.5,0.0286532951289398,FALSE,0.038
67710129000,"60105",6,3,12660,0.0143266475644699,FALSE,0.017
67710145000,"60105",6,1,54000,0.00477554918815664,FALSE,0.006
67710263000,"60106",6,7,7290,0.0334288443170965,FALSE,0.034
67710311000,"60401",6,5,50100,0.0238777459407832,FALSE,0.031
67710320000,"60106",6,5,10268.8,0.0238777459407832,FALSE,0.023
67710334000,"60402",6,6,9156.83333333333,0.0286532951289398,FALSE,0.027
67710355000,"60107",6,7,3205.71428571429,0.0334288443170965,FALSE,0.033
67710359000,"60401",6,4,6040,0.0191021967526266,FALSE,0.027
67710380000,"60107",6,6,4751.33333333333,0.0286532951289398,FALSE,0.027
67710419000,"60103",6,5,10197.4,0.0238777459407832,FALSE,0.028
67710433000,"60103",6,6,2896.66666666667,0.0286532951289398,FALSE,0.032
67710479000,"60401",6,9,9219.11111111111,0.0429799426934097,FALSE,0.045
67710572000,"60103",6,6,7482.83333333333,0.0286532951289398,FALSE,0.038
67710655000,"60108",6,6,5803.66666666667,0.0286532951289398,FALSE,0.029
67710663000,"60106",6,5,13708.8,0.0238777459407832,FALSE,0.021
67710668000,"60106",6,4,3262.5,0.0191021967526266,FALSE,0.023
67710671000,"60402",6,1,1200,0.00477554918815664,FALSE,0.006
67710674000,"60107",6,6,4323.33333333333,0.0286532951289398,FALSE,0.021
67710688000,"60107",6,7,4090,0.0334288443170965,FALSE,0.042
67710694000,"60103",6,6,4705,0.0286532951289398,FALSE,0.022
67710696000,"60108",6,7,5504.85714285714,0.0334288443170965,FALSE,0.036
67710726000,"60104",6,6,14080,0.0286532951289398,FALSE,0.024
67710754000,"60103",6,6,6686.66666666667,0.0286532951289398,FALSE,0.034
67710760000,"60103",6,6,5122.5,0.0286532951289398,FALSE,0.024
67710765000,"60105",6,7,21781.4285714286,0.0334288443170965,FALSE,0.032
67810042000,"60107",6,6,5746.66666666667,0.0286532951289398,FALSE,0.021
67810045000,"60107",6,7,6588.57142857143,0.0334288443170965,FALSE,0.039
67810053000,"60102",6,7,2102.85714285714,0.0334288443170965,FALSE,0.034
67810062000,"60102",6,6,10180.3333333333,0.0286532951289398,FALSE,0.033
67810083000,"60301",6,2,5003889.5,0.00955109837631328,FALSE,0.012
76010003000,"70106",7,8,8892.5,0.0382043935052531,FALSE,0.041
76010075000,"70102",7,1,5000,0.00477554918815664,FALSE,0
76010187000,"70101",7,5,18700,0.0238777459407832,FALSE,0.03
76010189000,"70102",7,4,5588,0.0191021967526266,FALSE,0.028
76010239000,"70102",7,5,12731.8,0.0238777459407832,FALSE,0.027
76010255000,"70108",7,6,44280,0.0286532951289398,FALSE,0.038
76010268000,"70109",7,5,13894,0.0238777459407832,FALSE,0.023
76010310000,"70104",7,9,7890,0.0429799426934097,FALSE,0.044
76010321000,"70104",7,12,849528.25,0.0573065902578797,FALSE,0.047
76010361000,"70107",7,8,6017.5,0.0382043935052531,FALSE,0.032
76010372000,"70107",7,6,3458.33333333333,0.0286532951289398,FALSE,0.028
76010425000,"70102",7,10,2006252.8,0.0477554918815664,FALSE,0.05
76010443000,"70102",7,6,4891.16666666667,0.0286532951289398,FALSE,0.034
76010446000,"70102",7,9,10066,0.0429799426934097,FALSE,0.046
76010504000,"70104",7,12,10459.8333333333,0.0573065902578797,FALSE,0.052
76010511000,"70104",7,11,5970.72727272727,0.052531041069723,FALSE,0.041
76010531000,"70104",7,8,6422.5,0.0382043935052531,FALSE,0.037
76010574000,"70101",7,6,65916.6666666667,0.0286532951289398,FALSE,0.025
76010604000,"70106",7,8,16912.625,0.0382043935052531,FALSE,0.036
76010615000,"70101",7,6,52388.1666666667,0.0286532951289398,FALSE,0.028
76010630000,"70101",7,7,42500,0.0334288443170965,FALSE,0.026
76010634000,"70107",7,8,1257479,0.0382043935052531,FALSE,0.043
76010675000,"70103",7,6,1985,0.0286532951289398,FALSE,0.027
76010686000,"70101",7,7,1448124.14285714,0.0334288443170965,FALSE,0.032
76010734000,"70108",7,5,7170,0.0238777459407832,FALSE,0.026
76010751000,"70102",7,8,10727.5,0.0382043935052531,FALSE,0.036
76010811000,"70107",7,5,8039.6,0.0238777459407832,FALSE,0.019
76010815000,"70108",7,8,7356.125,0.0382043935052531,FALSE,0.041
76010835000,"70104",7,9,4597.77777777778,0.0429799426934097,FALSE,0.03
76010846000,"70108",7,5,4392,0.0238777459407832,FALSE,0.016
76010950000,"70102",7,8,4658.5,0.0382043935052531,FALSE,0.037
76011029000,"70102",7,7,6594.28571428571,0.0334288443170965,FALSE,0.031
76011136000,"70104",7,10,6504,0.0477554918815664,FALSE,0.053
76011169000,"70102",7,9,4245.55555555556,0.0429799426934097,FALSE,0.046
76011223000,"70107",7,9,5158.77777777778,0.0429799426934097,FALSE,0.036
76011259000,"70108",7,10,20593.4,0.0477554918815664,FALSE,0.047
76011297000,"70107",7,8,7946.25,0.0382043935052531,FALSE,0.025
76110017000,"70106",7,4,5234.75,0.0191021967526266,FALSE,0.026
76110068000,"70101",7,7,16685.7142857143,0.0334288443170965,FALSE,0.036
76110104000,"70109",7,8,23722.5,0.0382043935052531,FALSE,0.039
76110115000,"70109",7,6,21578.5,0.0286532951289398,FALSE,0.031
76110126000,"70101",7,2,8700,0.00955109837631328,FALSE,0.009
76110155000,"70108",7,6,15242.5,0.0286532951289398,FALSE,0.034
76110180000,"70104",7,10,8886,0.0477554918815664,FALSE,0.046
76110193000,"70105",7,4,15532.5,0.0191021967526266,FALSE,0.015
76110203000,"70107",7,8,6747.5,0.0382043935052531,FALSE,0.027
76110206000,"70109",7,4,18502.5,0.0191021967526266,FALSE,0.021
76210003000,"70104",7,9,7837.33333333333,0.0429799426934097,FALSE,0.05
76210004000,"70104",7,8,6433.75,0.0382043935052531,FALSE,0.041
76210037000,"70102",7,6,4918.16666666667,0.0286532951289398,FALSE,0.029
76210083000,"70102",7,7,6336,0.0334288443170965,FALSE,0.025
76210086000,"70102",7,7,9550.42857142857,0.0334288443170965,FALSE,0.037
76210110000,"70108",7,7,23592.8571428571,0.0334288443170965,FALSE,0.035
76210123000,"70101",7,5,2009284.4,0.0238777459407832,FALSE,0.023
76210130000,"70104",7,8,4482.5,0.0382043935052531,FALSE,0.037
76210138000,"70104",7,8,6388.75,0.0382043935052531,FALSE,0.04
76210158000,"70108",7,6,24201.3333333333,0.0286532951289398,FALSE,0.03
76210164000,"70109",7,5,4003521.6,0.0238777459407832,FALSE,0.029
76210175000,"70104",7,6,6465,0.0286532951289398,FALSE,0.034
76310002000,"70107",7,8,3290,0.0382043935052531,FALSE,0.046
76310039000,"70107",7,10,4354,0.0477554918815664,FALSE,0.049
76310051000,"70107",7,8,3498.75,0.0382043935052531,FALSE,0.045
76310106000,"70104",7,13,13753.5384615385,0.0620821394460363,FALSE,0.058
76310133000,"70107",7,7,8943.85714285714,0.0334288443170965,FALSE,0.026
76310153000,"70107",7,7,4645.71428571429,0.0334288443170965,FALSE,0.035
76310182000,"70108",7,4,3721.75,0.0191021967526266,FALSE,0.016
76310198000,"70102",7,7,7528.57142857143,0.0334288443170965,FALSE,0.03
76310206000,"70108",7,8,25020.625,0.0382043935052531,FALSE,0.04
76310211000,"70102",7,5,10808,0.0238777459407832,FALSE,0.031
76310249000,"70106",7,7,2307.14285714286,0.0334288443170965,FALSE,0.023
76310270000,"70101",7,4,12373.75,0.0191021967526266,FALSE,0.02
76310274000,"70101",7,5,4022599.6,0.0238777459407832,FALSE,0.025
76310299000,"70102",7,7,8510.71428571429,0.0334288443170965,FALSE,0.034
76310300000,"70108",7,4,2502542.25,0.0191021967526266,FALSE,0.013
76310328000,"70107",7,9,5076,0.0429799426934097,FALSE,0.038
76310364000,"70101",7,3,3339333,0.0143266475644699,FALSE,0.011
76310392000,"70101",7,4,21808,0.0191021967526266,FALSE,0.019
76310411000,"70109",7,8,8486.125,0.0382043935052531,FALSE,0.04
76310419000,"70101",7,5,10630.2,0.0238777459407832,FALSE,0.025
76310476000,"70102",7,4,5256.25,0.0191021967526266,FALSE,0.016
76310481000,"70107",7,7,5845.71428571429,0.0334288443170965,FALSE,0.032
76310485000,"70102",7,5,11224,0.0238777459407832,FALSE,0.02
76310486000,"70107",7,9,2863.33333333333,0.0429799426934097,FALSE,0.03
76310498000,"70103",7,5,2623,0.0238777459407832,FALSE,0.013
76310547000,"70101",7,1,61000,0.00477554918815664,FALSE,0.002
76310561000,"70105",7,8,2502124.5,0.0382043935052531,FALSE,0.033
76310570000,"70109",7,8,14409.625,0.0382043935052531,FALSE,0.04
76310602000,"70106",7,6,4178.83333333333,0.0286532951289398,FALSE,0.031
76310624026,"70105",7,7,1887.28571428571,0.0334288443170965,FALSE,0.038
76310647000,"70101",7,8,30440.625,0.0382043935052531,FALSE,0.039
76310653000,"70106",7,10,3517,0.0477554918815664,FALSE,0.055
76310654000,"70109",7,10,1004487.9,0.0477554918815664,FALSE,0.054
76410002000,"70109",7,4,2508381.75,0.0191021967526266,FALSE,0.017
76410088000,"70108",7,5,8416.6,0.0238777459407832,FALSE,0.019
76410103000,"70109",7,3,10196.6666666667,0.0143266475644699,FALSE,0.013
76410115000,"70101",7,4,33492,0.0191021967526266,FALSE,0.021
76410137000,"70106",7,7,11077.1428571429,0.0334288443170965,FALSE,0.029
76410215000,"70104",7,9,6191,0.0429799426934097,FALSE,0.037
76410243000,"70106",7,7,2794.42857142857,0.0334288443170965,FALSE,0.03
76410259000,"70107",7,6,5410.33333333333,0.0286532951289398,FALSE,0.034
76410276000,"70109",7,2,3895,0.00955109837631328,FALSE,0.009
76510077000,"70401",7,5,14818.8,0.0238777459407832,FALSE,0.031
76510094000,"70401",7,3,55743.3333333333,0.0143266475644699,FALSE,0.015
76510126000,"70104",7,5,2001623.8,0.0238777459407832,FALSE,0.027
76510131000,"70401",7,11,4180.90909090909,0.052531041069723,FALSE,0.063
76510161000,"70401",7,4,4550,0.0191021967526266,FALSE,0.027
76510184000,"70401",7,6,8240,0.0286532951289398,FALSE,0.021
76510277000,"70103",7,3,1590,0.0143266475644699,FALSE,0.017
76510303000,"70103",7,6,5752,0.0286532951289398,FALSE,0.024
76510334000,"70401",7,10,3088.1,0.0477554918815664,FALSE,0.05
76510335000,"70103",7,6,2357.83333333333,0.0286532951289398,FALSE,0.034
76510339000,"70109",7,5,4002509.6,0.0238777459407832,FALSE,0.036
76510346000,"70401",7,10,3188,0.0477554918815664,FALSE,0.034
76610016000,"70105",7,3,3337228.66666667,0.0143266475644699,FALSE,0.01
76610038000,"70103",7,4,3079,0.0191021967526266,FALSE,0.013
76610068000,"70401",7,6,12516.6666666667,0.0286532951289398,FALSE,0.03
76610083036,"70401",7,3,3963.33333333333,0.0143266475644699,FALSE,0.009
76610135000,"70401",7,6,5176,0.0286532951289398,FALSE,0.031
76610151000,"70401",7,6,6478.33333333333,0.0286532951289398,FALSE,0.025
76610235000,"70401",7,3,1663.33333333333,0.0143266475644699,FALSE,0.018
76610269000,"70103",7,3,9405.33333333333,0.0143266475644699,FALSE,0.006
76610376000,"70103",7,5,3866,0.0238777459407832,FALSE,0.027
79710011000,"76101",7,6,8505.83333333333,0.0286532951289398,FALSE,0.015
79710044000,"76105",7,5,41404,0.0238777459407832,FALSE,0.027
79710047000,"76105",7,5,38127.4,0.0238777459407832,FALSE,0.021
79710080000,"76107",7,6,1673459.66666667,0.0286532951289398,FALSE,0.034
79710134000,"76107",7,9,1117707.88888889,0.0429799426934097,FALSE,0.044
79710151000,"76107",7,10,3226.2,0.0477554918815664,FALSE,0.051
