hh_id,province,province_name,urban,hh_size,income,log_income,renter,head_age,has_youth,employed,weight_wave1,response_propensity,ipw_adjustment,weight_longitudinal
ZMB010653,3,Southern Cape,1,2,3052,8.023552392404348,0,37,1,0,229.50839766301215,0.753449911762444,1.3272282395797679,304.6100265990529
ZMB010654,5,Northern Bushveld,0,3,2743,7.916807490937603,0,39,0,0,145.84374686703086,0.9148380720270888,1.093089619438564,159.42028576037703
ZMB010655,7,Mining Belt,0,3,1675,7.423568444259167,0,53,0,1,193.01193729043007,0.9442560105885318,1.0590348261344127,204.40636345023677
ZMB010656,3,Southern Cape,1,3,4674,8.449770515098804,0,61,1,1,153.62244974821806,0.8407544336143404,1.189407941271359,182.71976168809084
ZMB010657,1,Zambara Capital,1,1,3927,8.27563105457801,0,33,0,1,234.34751957887784,0.7771391852779884,1.2867707856505686,301.55154188377463
ZMB010658,1,Zambara Capital,1,6,1377,7.227662498728654,1,31,1,0,228.36478909943253,0.7707988040293339,1.2973554120381634,296.2702950571026
ZMB010659,9,Coastal Plains,0,1,3553,8.175547596021026,0,50,0,0,87.73692412301898,0.8988015371602197,1.1125926677423348,97.61545846953649
ZMB010661,3,Southern Cape,1,3,12573,9.439306936593182,0,38,0,1,120.32109665451571,0.7903698112676416,1.2652305107607047,152.23392257548105
ZMB010663,2,Eastern Highlands,1,3,16882,9.734003244543665,1,49,1,0,180.48841694137082,0.5707131541553367,1.7521937118831852,316.2506692324205
ZMB010666,9,Coastal Plains,0,4,11773,9.373564053078196,0,66,1,1,87.5896468758583,0.8991684954280729,1.1121386092646892,97.4118280625023
ZMB010667,9,Coastal Plains,1,5,3582,8.183676582620658,0,39,0,0,127.59005621541291,0.8899873853991183,1.1236114313592727,143.36164569141016
ZMB010668,1,Zambara Capital,1,4,6669,8.805225202632306,0,46,0,1,233.43040763866156,0.8665390068151693,1.1540161402258695,269.3824580345196
ZMB010671,8,Eastern Forests,1,6,2312,7.7458682297922685,0,55,0,0,152.03742049401626,0.9394661160072714,1.0644343451682936,161.8338521246247
ZMB010672,3,Southern Cape,0,5,2797,7.936302693201959,0,45,1,1,213.41950978850946,0.914466452516028,1.0935338275653943,233.38145341615888
ZMB010673,5,Northern Bushveld,0,1,3086,8.034631032923107,0,51,1,0,111.48226760094985,0.8558906211206837,1.168373592750231,130.25293752486445
ZMB010674,9,Coastal Plains,1,2,722,6.582025138892826,0,49,1,1,126.4271548599936,0.861995948938918,1.1600982594302902,146.66792229780233
ZMB010675,5,Northern Bushveld,0,4,5070,8.531096096585228,0,58,1,1,129.21087946975604,0.9077020369857727,1.101683106629047,142.34944310451218
ZMB010676,9,Coastal Plains,1,1,11713,9.368454615069874,0,48,1,1,205.69110837066546,0.679617211709661,1.4714165309091811,302.657297117629
ZMB010678,2,Eastern Highlands,0,4,1220,7.106606137727303,0,47,1,0,146.55023318016902,0.9245076378803547,1.0816568290260196,158.51706051468537
ZMB010679,8,Eastern Forests,1,2,2865,7.9603236291488395,0,67,0,1,108.97207748843357,0.9042280031197855,1.1059157607923888,120.51393798074817
ZMB010680,1,Zambara Capital,0,6,1204,7.093404625868766,0,45,0,1,145.12993874261156,0.963652944409617,1.0377179936005394,150.60394884335204
ZMB010681,3,Southern Cape,1,4,4081,8.314097335405807,1,56,0,0,118.55487764580175,0.8214058853425015,1.2174249269994337,144.331663263367
ZMB010683,2,Eastern Highlands,1,6,8963,9.100860271357362,0,33,0,0,117.56047377595678,0.8631510132975488,1.1585458217556144,136.1991956967452
ZMB010684,1,Zambara Capital,1,5,12312,9.418329675518715,0,52,0,1,239.63893043342978,0.8780788941957575,1.1388498307044626,272.91275535431
ZMB010685,1,Zambara Capital,1,3,12592,9.440816970657185,1,49,0,0,226.40122680924833,0.6998852548027625,1.4288056408358167,323.48334995720313
ZMB010686,8,Eastern Forests,1,4,11195,9.323222529032856,1,58,0,1,83.89140313258395,0.7767954689490366,1.2873401557722104,107.99677197664991
ZMB010688,4,Central Plateau,0,5,13276,9.493713172839865,0,48,0,1,224.29784888401628,0.9172752541077228,1.090185302090971,244.52621814397625
ZMB010689,2,Eastern Highlands,0,5,5571,8.625329850020815,0,63,0,0,131.57188440207392,0.9526700638248834,1.0496813513642815,138.10855342071397
ZMB010690,9,Coastal Plains,1,1,6208,8.733594061863055,0,55,0,1,141.4064388629049,0.8280682787792558,1.2076298846686981,170.76664145542117
ZMB010691,3,Southern Cape,1,3,9052,9.110741006753427,1,28,0,0,110.5796464998275,0.6234926087653305,1.6038682511092588,177.35518423995842
ZMB010692,2,Eastern Highlands,1,4,17027,9.742555598420644,1,22,0,1,151.76779974717647,0.5857432678522693,1.70723259640128,259.10293481248164
ZMB010693,7,Mining Belt,0,5,8343,9.029178142902074,0,38,0,1,96.238276027143,0.9121973238179402,1.0962540383418005,105.5015987378084
ZMB010695,2,Eastern Highlands,0,4,7884,8.97259066827261,0,56,0,0,90.49173078034073,0.9289883517237769,1.07643976175208,97.40889712172334
ZMB010696,2,Eastern Highlands,1,2,15554,9.652073119254888,1,60,0,0,106.2302351812832,0.6990464958262622,1.430520009714111,151.96447706346154
ZMB010697,9,Coastal Plains,0,4,921,6.825460036255307,0,60,0,1,98.04503145860508,0.9657891342291567,1.035422707253948,101.51805190566736
ZMB010698,8,Eastern Forests,0,7,2053,7.627057417018934,0,18,1,1,188.63229356706142,0.9033303412648788,1.1070147368234755,208.81872881954908
ZMB010699,1,Zambara Capital,1,3,1509,7.319202458767849,0,51,1,1,109.16789234150201,0.8594676628176298,1.1635109071138954,127.01803344597307
ZMB010701,8,Eastern Forests,0,1,1977,7.589335823170617,0,48,0,0,165.1956906868145,0.9111763466212014,1.0974823959249733,181.29936241144597
ZMB010702,2,Eastern Highlands,0,4,1797,7.493873886783559,0,41,0,1,203.17104706075042,0.9383485353395664,1.0657020950516254,216.5198105064741
ZMB010703,2,Eastern Highlands,0,4,3317,8.106816038947052,0,35,1,0,145.524594867602,0.8733523298158248,1.1450132619568132,166.62759106429667
ZMB010704,2,Eastern Highlands,0,5,7829,8.965590066907914,0,27,1,1,175.0058629643172,0.8399715371191717,1.1905165303930103,208.34737277471353
ZMB010705,8,Eastern Forests,1,5,6104,8.716699572964293,0,70,0,1,162.55564974620938,0.9296556119609043,1.075667147203812,174.8557720243671
ZMB010706,3,Southern Cape,1,4,15033,9.618003063627834,1,51,0,1,244.20909082749858,0.7318502887163758,1.366399679576466,333.6872234563541
ZMB010707,1,Zambara Capital,1,7,1600,7.3777589082278725,1,56,1,0,164.18502372922376,0.8663242946236167,1.154302154754254,189.51912666902132
ZMB010708,2,Eastern Highlands,1,4,4679,8.450839690866216,0,69,0,1,203.04896491579711,0.9222763987056566,1.084273653108138,220.1606429490775
ZMB010709,8,Eastern Forests,1,6,2656,7.884576510596324,1,53,0,1,241.86701687518507,0.8744603866874872,1.1435623788380684,276.59002118025387
ZMB010710,2,Eastern Highlands,1,2,2580,7.855544677915663,0,39,0,0,201.44084050087258,0.8431471116725057,1.1860326462085053,238.91541311371537
ZMB010711,3,Southern Cape,0,4,6009,8.701013624333928,0,57,1,0,167.078316884581,0.9011850906599074,1.1096499602181986,185.3984476842989
ZMB010712,6,Western Drylands,1,5,1343,7.202661196523238,0,26,0,0,83.94821804016829,0.8934115691133516,1.1193049592948856,93.96365677632875
ZMB010713,1,Zambara Capital,1,1,1680,7.426549072397305,1,33,1,0,206.30817906931043,0.5833642938359781,1.7141947331475955,353.65239396588294
ZMB010714,2,Eastern Highlands,1,4,3525,8.16763571524637,0,41,1,1,211.437751383055,0.8173711837422549,1.2234343709324285,258.68021235469513
ZMB010715,1,Zambara Capital,1,3,4360,8.38022733634308,0,35,0,1,235.8691054978408,0.832098280554269,1.2017811157281684,283.46303677100013
ZMB010716,1,Zambara Capital,1,4,5033,8.52377150677636,0,25,0,1,237.08435494219884,0.8194844067293447,1.220279473030016,289.30917171252764
ZMB010717,8,Eastern Forests,0,3,6293,8.747193183526933,0,30,0,0,91.21620695106685,0.8719055383740932,1.1469132331293295,104.61707482804209
ZMB010718,2,Eastern Highlands,1,2,8724,9.07383312732152,0,57,0,1,238.82426020456478,0.8425520901217348,1.1868702383202403,283.4534066256469
ZMB010719,1,Zambara Capital,0,6,33577,10.421596587748377,0,65,0,0,145.1255242107436,0.9336208681011781,1.0710985949080438,155.44374506742076
ZMB010720,2,Eastern Highlands,0,6,2986,8.001689978099135,0,53,0,1,94.41965327830985,0.9592532505141171,1.0424775724909396,98.43037094500865
ZMB010722,1,Zambara Capital,1,3,3360,8.11969625295725,0,49,1,1,238.2462468976155,0.8195468821414585,1.2201864491107834,290.7048420159725
ZMB010723,8,Eastern Forests,0,4,2837,7.950502434808851,0,26,0,1,179.59393710130826,0.905299079651939,1.104607330855203,198.38077949925332
ZMB010724,7,Mining Belt,0,9,2496,7.822444729489319,0,63,0,1,86.92220113240182,0.9809650590878134,1.0194043006280844,88.60886565442976
ZMB010725,2,Eastern Highlands,1,7,7731,8.952993499320474,0,50,0,1,248.3274356345646,0.9185018330908272,1.0887294548285498,270.3613936173913
ZMB010726,2,Eastern Highlands,0,5,4891,8.495152060539358,1,53,0,0,229.26166732329875,0.8924656216947976,1.1204913396002796,256.8857127380767
ZMB010727,1,Zambara Capital,1,4,1435,7.268920128193722,1,37,1,1,81.99043694185093,0.7281668268417621,1.3733116686147937,112.59842376706932
ZMB010728,1,Zambara Capital,1,5,8101,8.999742789830492,0,49,0,0,249.95854406617582,0.8853161299183969,1.1295400210229694,282.33817911937905
ZMB010729,2,Eastern Highlands,1,6,8552,9.053920452704881,1,38,1,0,96.07947494834661,0.6857409687354952,1.4582765877966979,140.1104488849732
ZMB010730,1,Zambara Capital,0,6,8160,9.006999447958153,0,58,0,1,186.90242720767856,0.9500317895878092,1.052596356206007,196.7328138448609
ZMB010731,9,Coastal Plains,1,3,2189,7.691200097522863,0,35,1,1,147.84731808118522,0.7943650741967335,1.2588670278728022,186.12011389182646
ZMB010732,2,Eastern Highlands,1,3,5972,8.69483715865908,1,56,1,0,158.4636145294644,0.6824219402745291,1.4653690641858812,232.20767853055344
ZMB010733,5,Northern Bushveld,1,1,8487,9.046290859969677,0,50,1,1,238.64418569020927,0.7103837083230267,1.4076899403572452,335.93701952085405
ZMB010734,5,Northern Bushveld,0,2,5109,8.538758969330798,0,45,0,1,180.80207859165967,0.8940544006873606,1.1185001709417088,202.2271558113876
ZMB010736,2,Eastern Highlands,0,6,4693,8.453827315794417,1,61,1,1,129.56927912775427,0.881039247378176,1.1350232160211151,147.0641398931212
ZMB010737,5,Northern Bushveld,0,2,915,6.818924065275521,1,55,1,0,248.35372919449583,0.8469419531934136,1.1807184615539208,293.2358330557042
ZMB010738,9,Coastal Plains,0,4,6227,8.736649954872451,0,43,0,0,193.9152599684894,0.9144629882788325,1.0935379701721575,212.05369977134814
ZMB010739,8,Eastern Forests,1,2,9440,9.152711259139547,1,39,1,1,185.0820327247493,0.5214188374606701,1.9178440212671233,354.9584699051265
ZMB010741,8,Eastern Forests,0,2,7492,8.921591063563978,0,78,1,0,237.34155696583912,0.9042611711314288,1.1058751961546474,262.4701408652467
ZMB010742,4,Central Plateau,0,2,2179,7.68662133494462,0,78,1,0,208.28049573348835,0.9333212068857819,1.0714424922762718,223.16057344122615
ZMB010743,3,Southern Cape,1,2,2042,7.621684998724611,0,65,0,1,118.15860150149092,0.9097312483305706,1.0992257348915735,129.88297556923695
ZMB010745,2,Eastern Highlands,0,4,1434,7.2682230211595655,0,53,0,1,197.1999478759244,0.9547915116594091,1.0473490681353246,206.53718164418402
ZMB010746,1,Zambara Capital,1,3,5511,8.614501373883236,0,36,0,1,246.52278841705993,0.8245174572849188,1.2128305970536193,298.9903806631859
ZMB010747,2,Eastern Highlands,0,6,5768,8.660080678964786,0,44,1,0,80.31461658654734,0.9079352640465759,1.1014001103372733,88.45852757011905
ZMB010748,4,Central Plateau,0,4,1399,7.243512974665482,0,29,0,1,172.42078255163506,0.9273489601220709,1.0783427199490963,185.92869563248183
ZMB010749,2,Eastern Highlands,0,5,5651,8.639587799629844,0,51,0,0,84.07911872025579,0.9394528824146695,1.0644493393108834,89.4979623716176
ZMB010750,1,Zambara Capital,1,4,3346,8.11552088154677,0,42,1,1,103.43360923463479,0.8229621171480894,1.2151227610153204,125.68453283496916
ZMB010752,1,Zambara Capital,1,5,1451,7.280008252884188,1,18,0,1,182.60480327066034,0.7714717882125194,1.2962236795683413,236.69667000234844
ZMB010753,9,Coastal Plains,0,6,3067,8.028455164114252,0,60,0,1,98.90522269066423,0.9644088006376859,1.0369046812293505,102.55528840598112
ZMB010754,2,Eastern Highlands,0,7,11626,9.360999248261296,0,45,1,1,175.22713011829183,0.9053237488427056,1.1045772313808415,193.55189824887324
ZMB010755,7,Mining Belt,0,12,4157,8.332548939252638,0,34,0,0,248.4368016431108,0.975280078982776,1.025346484102297,254.73380108638344
ZMB010756,1,Zambara Capital,1,4,1173,7.067319848653476,1,38,0,0,164.17410066118464,0.8233874324856629,1.2144950973822548,199.38864037014955
ZMB010758,2,Eastern Highlands,1,1,7597,8.935508711503221,0,36,1,1,215.81604776205495,0.6534431791112927,1.5303549443427318,330.2751557611679
ZMB010759,2,Eastern Highlands,0,2,6829,8.82893352896109,0,49,0,0,86.90947573399171,0.8933712701355235,1.1193554498884892,97.28259530979503
ZMB010760,9,Coastal Plains,0,6,1627,7.394493107219038,0,40,0,0,218.66281696595252,0.9558567824984723,1.0461818321633327,228.76106647943567
ZMB010761,8,Eastern Forests,1,2,11677,9.365376374075716,0,26,1,1,215.39439107757062,0.6118972327802472,1.634261353751102,352.0107291528248
ZMB010762,6,Western Drylands,1,1,5917,8.685584842676693,1,34,0,0,176.35711878770962,0.604793324882173,1.6534574024850919,291.59898354048113
ZMB010763,7,Mining Belt,0,5,4335,8.374476889214643,0,48,0,1,107.14595425873995,0.9406094588873946,1.063140488915406,113.91120219594451
ZMB010764,2,Eastern Highlands,0,6,1305,7.173958319756794,0,51,0,0,132.78729264624417,0.967067677292765,1.03405379321479,137.30920365157118
ZMB010765,3,Southern Cape,0,6,4190,8.340456012916183,0,48,0,0,85.7923367084004,0.9499947571743319,1.0526373882045454,90.30822124069554
ZMB010766,1,Zambara Capital,1,3,4159,8.33302993974291,0,41,0,1,92.49744357541203,0.8511259470937275,1.174914245552754,108.67656413396365
ZMB010767,2,Eastern Highlands,1,2,2782,7.930925372483388,1,56,0,1,147.2306631039828,0.7868016424541526,1.270968368699447,187.1255157078069
ZMB010768,3,Southern Cape,1,2,18671,9.834726796965336,1,47,0,0,239.25111417891458,0.6242353477156399,1.6019599076845827,383.27069278348756
ZMB010769,1,Zambara Capital,1,4,1550,7.346010209913293,1,40,0,1,216.47120136301965,0.8165755736421105,1.224626393782238,265.0963466829034
ZMB010770,1,Zambara Capital,1,4,6770,8.820256365906321,0,20,0,1,222.57553754840046,0.7878268023386231,1.2693145206935734,282.51836176136237
ZMB010771,7,Mining Belt,1,2,7330,8.899730794880696,0,18,1,0,209.91641118424013,0.6066235817155521,1.648468721199341,346.0406379036394
ZMB010772,8,Eastern Forests,1,3,5641,8.637816633739977,0,34,0,1,191.61037200829014,0.8171586179374746,1.2237526204202813,234.48369484485
ZMB010773,2,Eastern Highlands,1,4,5780,8.662158961666423,0,44,1,1,98.33880307618529,0.8029835240838402,1.2453555646000891,122.46677562703971
ZMB010774,1,Zambara Capital,0,2,793,6.675823221634848,0,53,1,1,131.6425986471586,0.918945182278836,1.0882041924635386,143.25402775463294
ZMB010775,3,Southern Cape,1,2,5422,8.598220030058611,0,35,0,1,209.83075443888083,0.795765655283764,1.2566513688548264,263.68410479346056
ZMB010776,8,Eastern Forests,1,3,19592,9.882876598632004,1,51,1,0,135.84395102923736,0.5695363264574576,1.7558142537106396,238.51674549750507
ZMB010777,3,Southern Cape,1,2,1558,7.351158226430694,0,26,1,0,102.08874102681875,0.7496735762687673,1.3339138948676077,136.17759016521433
ZMB010778,1,Zambara Capital,1,2,1997,7.599401333415815,1,34,0,1,126.45958845503628,0.7196150877874437,1.3896317864521694,175.73226381877822
ZMB010779,8,Eastern Forests,0,3,4670,8.448914350662942,1,72,0,0,205.33638062188402,0.8996713855730094,1.111516956119584,228.23486876944884
ZMB010781,1,Zambara Capital,0,4,1331,7.193685818395112,0,32,0,0,170.41059565497562,0.9325452383215562,1.0723340368986842,182.73708196900938
ZMB010782,7,Mining Belt,0,4,5428,8.59932602095476,0,46,1,0,158.54961404809728,0.8816817213611239,1.1341961342424323,179.82635933898158
ZMB010783,6,Western Drylands,1,3,2926,7.98139158158007,1,24,1,1,99.80063102673739,0.5769549591858485,1.7332375501393003,172.97820122313854
ZMB010784,9,Coastal Plains,0,4,2470,7.8119734296220225,1,48,0,1,101.96970521006733,0.8865668000008963,1.127946591276584,115.01638140517358
ZMB010785,9,Coastal Plains,0,4,4956,8.508354242749032,0,57,1,0,201.6390374302864,0.9065168922780921,1.1031234040073796,222.43274135086898
ZMB010786,1,Zambara Capital,1,2,4958,8.508757712595136,0,35,0,0,204.69869832508266,0.8003578779768011,1.2494410656990942,255.75895978250867
ZMB010788,9,Coastal Plains,0,8,930,6.835184586147301,0,77,0,1,82.74772142292932,0.9876778054948425,1.012475925283128,83.78007581275087
ZMB010790,1,Zambara Capital,0,5,4355,8.379079889286603,0,50,1,1,179.29727961774915,0.9117298592037312,1.0968161126952236,196.65614524716818
ZMB010791,3,Southern Cape,1,2,6417,8.766705997750515,0,21,1,0,162.2685826313682,0.6316821974974336,1.5830745333044831,256.88326071913315
ZMB010792,8,Eastern Forests,0,1,3530,8.169053149927343,0,48,0,0,225.366839307826,0.8950531685816905,1.1172520640138164,251.7915663769387
ZMB010793,5,Northern Bushveld,1,6,2374,7.772331575169614,0,42,1,1,188.36878249654546,0.8795376163594282,1.1369610365719074,214.1679662050605
ZMB010794,5,Northern Bushveld,0,8,402,5.996452088619021,0,74,1,0,186.25044275540859,0.9839928193487597,1.0162675787226114,189.28028649505342
ZMB010795,7,Mining Belt,1,1,3481,8.15507488781144,1,49,1,1,212.44449813850224,0.6095665742135341,1.6405099004816743,348.51730249907354
ZMB010796,9,Coastal Plains,1,1,5862,8.676246121270838,1,68,1,1,124.41382541321218,0.6647103042432805,1.5044147707901414,187.16999664214228
ZMB010797,2,Eastern Highlands,0,2,925,6.829793737512425,0,64,0,0,151.09562135767192,0.9561466334087964,1.0458646875478297,158.0255748210867
ZMB010798,3,Southern Cape,1,4,3248,8.085794701281568,1,27,0,1,216.09926687087864,0.7272391239515905,1.375063534214595,297.1502216446533
ZMB010799,1,Zambara Capital,1,3,9618,9.171391621837609,1,55,0,1,173.72871911618859,0.7427716154991297,1.3463088507064411,233.892512168018
ZMB010800,3,Southern Cape,1,3,11386,9.340139809511028,0,34,0,0,110.52959784166887,0.7813425030776108,1.2798484609004688,141.4611356816077
ZMB010801,8,Eastern Forests,0,2,1484,7.302496423727326,0,49,1,1,167.42673966335133,0.8950366917319882,1.1172726316559123,187.06131403324184
ZMB010802,6,Western Drylands,1,6,2644,7.880048200971577,1,34,1,0,212.72196914535016,0.744397830427937,1.3433676981905271,285.76382204534536
ZMB010803,5,Northern Bushveld,0,5,5057,8.528528701079983,0,54,0,1,155.5067604035139,0.944860863342976,1.0583568849088936,164.58165052293666
ZMB010804,1,Zambara Capital,1,1,10294,9.2393164802127,0,48,1,1,212.08328473148867,0.6885066288208986,1.4524188412136991,308.0337586505038
ZMB010806,4,Central Plateau,0,4,3818,8.247482004285693,0,49,0,0,243.0300460383296,0.9341989726610795,1.0704357736034382,260.1480553399185
ZMB010807,1,Zambara Capital,1,4,5307,8.576781982827894,0,51,0,0,120.14622540678829,0.885948405741515,1.1287339008901165,135.61311768062737
ZMB010808,9,Coastal Plains,0,7,2216,7.703459047867175,0,49,0,1,219.2159702652134,0.9657638052010012,1.0354498632218603,226.9871464271626
ZMB010809,3,Southern Cape,1,2,1942,7.571473648851271,0,58,1,1,119.38276847358793,0.8466526795064189,1.1811218746546452,141.00559930098566
ZMB010810,8,Eastern Forests,0,5,2439,7.79934339821592,0,38,0,0,118.59950775513425,0.9389171965165217,1.0650566457937949,126.31519392247846
ZMB010811,1,Zambara Capital,1,5,5300,8.575462099540212,0,55,0,0,153.3857442997396,0.909435632930991,1.0995830422623007,168.66036335677504
ZMB010814,1,Zambara Capital,1,3,977,6.884486652042782,1,45,0,0,161.40836048638448,0.8286045244364442,1.2068483462362536,194.79541292169816
ZMB010815,4,Central Plateau,1,2,1821,7.507141079727608,1,69,0,1,99.55794877605513,0.8478396012538142,1.1794683788315217,117.42545244268541
ZMB010816,2,Eastern Highlands,0,6,4074,8.31238059678675,0,62,0,0,233.96847277879715,0.9627304815734413,1.0387123074836553,243.02593223849118
ZMB010817,5,Northern Bushveld,1,2,5629,8.635687085464026,1,36,1,1,248.69509883923456,0.5464867624609291,1.8298704903606786,455.0798224632476
ZMB010818,4,Central Plateau,0,4,2034,7.617759576608505,0,62,0,0,152.9504284565337,0.958139607958925,1.0436892407884566,159.6327165540688
ZMB010820,9,Coastal Plains,1,1,12173,9.406975663409597,1,61,1,1,189.44292825413868,0.5750383721147403,1.7390143832009615,329.44397702965495
ZMB010821,5,Northern Bushveld,0,2,1436,7.269616749608169,0,61,0,0,153.66098399506882,0.9467500513167528,1.0562449915996164,162.30364474906025
ZMB010823,8,Eastern Forests,1,4,1148,7.045776576879511,0,58,1,0,224.07790053635836,0.9018747301694069,1.1088014405417053,248.4578989082751
ZMB010824,1,Zambara Capital,1,4,10452,9.254548626640503,0,64,0,0,166.116494089365,0.8919812058062615,1.1210998544482789,186.23317734504548
ZMB010825,8,Eastern Forests,1,3,5704,8.648922962094131,0,34,0,1,88.26544286916032,0.8166294647911266,1.2245455780312493,108.08505775840014
ZMB010826,2,Eastern Highlands,0,6,4843,8.48528964240323,1,63,0,1,151.6133210551925,0.9243873901478388,1.081797534949139,164.01491698295965
ZMB010829,1,Zambara Capital,1,3,7724,8.952087643548404,1,37,0,1,136.10814590472728,0.678462596482502,1.4739206040016248,200.6126006214369
ZMB010832,4,Central Plateau,1,4,11692,9.366660126231137,0,43,0,0,90.35068108234555,0.8358872416373726,1.1963336083957403,108.0895563202552
ZMB010833,8,Eastern Forests,1,3,6418,8.766861821669803,1,23,0,0,90.23359780665487,0.6241939749885127,1.60206608853987,144.56018709298738
ZMB010834,3,Southern Cape,1,1,11645,9.36263218231844,0,37,1,1,159.37707510311157,0.6270234764819677,1.5948366169807338,254.18039528173077
ZMB010835,4,Central Plateau,1,7,12248,9.41311793733752,0,50,0,1,238.79344215616584,0.906836186159045,1.1027349980767258,263.3258859768143
ZMB010836,1,Zambara Capital,1,1,1851,7.523481312573497,0,37,0,0,196.0612754849717,0.8283369271270307,1.2072382230602208,236.69266582739766
ZMB010837,4,Central Plateau,1,5,3233,8.081165777725433,0,49,0,0,82.93966349214315,0.9118435005373337,1.096679418574259,90.95822193530825
ZMB010838,2,Eastern Highlands,0,3,3491,8.157943507105037,0,40,0,0,133.4847443504259,0.9104134700237645,1.0984020260309824,146.61991363873554
ZMB010839,1,Zambara Capital,1,5,3040,8.019612794400267,1,46,0,1,219.3979865941219,0.8288800959980127,1.2064471143995206,264.69206783154306
ZMB010840,1,Zambara Capital,1,3,1662,7.415776975415394,0,55,0,1,232.11470195557922,0.9116502807075288,1.0969118544272298,254.60936816191816
ZMB010841,2,Eastern Highlands,0,8,4214,8.346167594364134,0,74,0,0,235.0199816469103,0.9789327283415352,1.0215206531036674,240.07776514436372
ZMB010842,4,Central Plateau,0,4,2087,7.643482907077201,0,65,0,1,213.67920661577955,0.9603187693377132,1.0413208946125807,222.50862259325004
ZMB010843,1,Zambara Capital,1,3,9291,9.136801468641313,0,54,1,1,162.75062144035473,0.7851361799008587,1.2736643981000502,207.28967229723852
ZMB010844,2,Eastern Highlands,1,3,2925,7.981049759665957,1,53,0,1,155.3814121359028,0.8017009362414079,1.2473479258840237,193.814682148649
ZMB010845,3,Southern Cape,1,4,3811,8.24564690087386,0,27,1,1,172.2885183384642,0.764131001815248,1.3086761270311351,225.46987091111401
ZMB010846,1,Zambara Capital,0,3,2134,7.665753431861699,1,58,0,1,167.12694390444085,0.8951732438695994,1.1171021998795025,186.6978766947891
ZMB010849,3,Southern Cape,1,3,6110,8.71768205216564,1,44,0,0,225.61216942267492,0.7252276370796948,1.3788774018965173,311.0915220097749
ZMB010851,1,Zambara Capital,1,7,3343,8.114623886420098,1,33,1,1,171.5105217625387,0.758417927362487,1.3185342328044,226.14249423005134
ZMB010852,2,Eastern Highlands,1,1,5322,8.579604451537634,1,30,0,1,206.91162334289402,0.592424966176936,1.6879774774740606,349.2621600304012
ZMB010853,6,Western Drylands,0,2,1964,7.582738488914411,0,41,1,0,146.54433482792228,0.8680146509346147,1.1520542872441992,168.8270292098573
ZMB010855,2,Eastern Highlands,1,3,14132,9.556197008479035,1,54,0,1,136.8574526743032,0.714337659576121,1.3998981946344358,191.5865009210248
ZMB010856,3,Southern Cape,0,4,15929,9.675896626294639,0,65,0,0,159.45004539797083,0.9268319427573168,1.0789442550124124,172.03771044360897
ZMB010857,9,Coastal Plains,0,9,3681,8.210939733379021,0,40,0,1,228.7115047010593,0.9653906085301408,1.0358501431068963,236.91084487478588
ZMB010859,7,Mining Belt,0,8,837,6.729824070489475,0,45,1,0,164.13660027552396,0.9632799942626599,1.038119763678314,170.3934486889888
ZMB010860,4,Central Plateau,1,4,37509,10.532336183163109,0,47,0,1,207.2632242552936,0.7927988786564619,1.2613539535962477,261.43228734952027
ZMB010864,2,Eastern Highlands,1,7,4284,8.36264243156764,1,73,1,1,227.24816241301596,0.87184670421163,1.1469906293953969,260.65151283505253
ZMB010865,2,Eastern Highlands,0,4,3828,8.250097752572845,0,43,0,1,127.30601662769914,0.9258324565265534,1.080109033714049,137.5043786057288
ZMB010866,9,Coastal Plains,0,9,1826,7.509883061154913,1,61,0,0,202.88215845823288,0.963906387816161,1.0374451426404727,210.4791098209084
ZMB010867,9,Coastal Plains,0,4,2915,7.977625098784593,0,44,0,0,120.73497385019436,0.9329219646216345,1.0719010141492065,129.41594091330126
ZMB010868,5,Northern Bushveld,0,1,2546,7.842278779117352,0,33,1,1,213.17242519697174,0.8114219800883714,1.2324043771788025,262.7146299065688
ZMB010869,1,Zambara Capital,1,2,3062,8.026823576217629,0,21,0,1,166.09577352413908,0.7762098401615081,1.2883114182009434,213.98308154606633
ZMB010870,1,Zambara Capital,1,4,34245,10.441295847632006,0,44,0,1,236.7252141260542,0.7870025249977647,1.2706439537825374,300.79346203714726
ZMB010871,1,Zambara Capital,1,3,2183,7.688455356549944,1,34,1,1,144.00944991968572,0.649463820690819,1.539731649618795,221.73590788553292
ZMB010872,5,Northern Bushveld,0,5,4572,8.427706024914702,0,56,0,0,233.79022260196507,0.948627368132934,1.0541547014062818,246.45106229868264
ZMB010873,5,Northern Bushveld,1,4,13496,9.510148624225804,0,51,1,1,156.86962127918378,0.7831476431626163,1.276898435091575,200.30657392479782
ZMB010875,5,Northern Bushveld,0,2,1311,7.1785454837637,0,49,0,1,188.00203041173518,0.9340934330643368,1.0705567179928175,201.26683665357308
ZMB010877,1,Zambara Capital,0,1,4776,8.471358655072438,0,34,1,1,202.1498100203462,0.7824851906839255,1.2779794581491788,258.34330467476144
ZMB010878,1,Zambara Capital,1,4,6134,8.721602344674197,1,59,0,0,116.23398070922121,0.8115370157886489,1.2322296833597952,143.2269612449722
ZMB010879,5,Northern Bushveld,0,7,686,6.530877627725885,0,41,0,0,221.93527107359841,0.9718774955697297,1.0289362646614062,228.35724881508497
ZMB010880,4,Central Plateau,0,7,287,5.659482215759621,0,58,0,1,120.32547587994486,0.9849686818568042,1.015260706680399,122.16172767352812
